epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,lr
41,0.010281162758924297,0.6693348122967614,0.9993556701030928,0.8013468013468014,0.9999535019662026,0.9064437790300144,9.765625e-07
42,0.00960390642285347,0.7317259845508871,0.9993556701030928,0.7962962962962963,0.9999601445424594,0.904651875604178,9.765625e-07
43,0.010046500782242295,0.6777575495668533,0.9993556701030928,0.7996632996632996,0.9999667871187161,0.9036851908612926,4.8828125e-07
44,0.010903811690724003,0.6278935809328099,0.9993556701030928,0.803030303030303,0.9999518413221384,0.9053592059038502,4.8828125e-07
45,0.010540907208798165,0.7708057026670436,0.9993556701030928,0.7811447811447811,0.999965126474652,0.9057128710536864,4.8828125e-07
46,0.011121068045391327,0.6191920355112865,0.9993556701030928,0.8097643097643098,0.9999618051865236,0.9056421380237191,2.44140625e-07
47,0.009148176123397713,0.7398797077964051,0.9993556701030928,0.797979797979798,0.999965126474652,0.9060311696885388,2.44140625e-07
48,0.00991541022535644,0.7026057177119784,0.9993556701030928,0.7929292929292929,0.9999684477627803,0.9058071817603094,2.44140625e-07
49,0.009686986811353451,0.707149215218194,0.9993556701030928,0.7929292929292929,0.9999667871187161,0.9036851908612926,1.220703125e-07
50,0.00985812678328264,0.68231213293493,0.9993556701030928,0.7962962962962963,0.9999667871187161,0.9038973899511942,1.220703125e-07
